Date,USD_TRY_Buying,USD_TRY_Selling,AUD_TRY_Buying,AUD_TRY_Selling,DKK_TRY_Buying,DKK_TRY_Selling,EUR_TRY_Buying,EUR_TRY_Selling,GBP_TRY_Buying,GBP_TRY_Selling,CHF_TRY_Buying,CHF_TRY_Selling,SEK_TRY_Buying,SEK_TRY_Selling,CAD_TRY_Buying,CAD_TRY_Selling,KWD_TRY_Buying,KWD_TRY_Selling,NOK_TRY_Buying,NOK_TRY_Selling,SAR_TRY_Buying,SAR_TRY_Selling,JPY_TRY_Buying,JPY_TRY_Selling,BGN_TRY_Buying,BGN_TRY_Selling,RON_TRY_Buying,RON_TRY_Selling,RUB_TRY_Buying,RUB_TRY_Selling,IRR_TRY_Buying,IRR_TRY_Selling,CNY_TRY_Buying,CNY_TRY_Selling,PKR_TRY_Buying,PKR_TRY_Selling,QAR_TRY_Buying,QAR_TRY_Selling,XDR_TRY_Buying,XDR_TRY_Selling,KRW_TRY_Buying,KRW_TRY_Selling,AZN_TRY_Buying,AZN_TRY_Selling,AED_TRY_Buying,AED_TRY_Selling
2023-02-02,18.7913,18.8252,13.3731,13.4603,2.7735,2.7871,20.6661,20.7033,23.1745,23.2953,20.6331,20.7656,1.8130,1.8318,14.1261,14.1898,61.3048,62.1070,1.8879,1.9006,5.0073,5.0163,14.5552,14.6516,10.5021,10.6395,4.1918,4.2466,0.26695,0.27044,0.04449,0.04507,2.7795,2.8159,0.06915,0.07006,5.1188,5.1857,25.5243,None,0.01527,0.01547,10.9918,11.1356,5.0874,5.1540
2023-02-03,18.7948,18.8287,13.2390,13.3254,2.7519,2.7654,20.5163,20.5532,22.9476,23.0672,20.5156,20.6473,1.8048,1.8235,14.0632,14.1266,61.2613,62.0629,1.8669,1.8795,5.0086,5.0177,14.5842,14.6808,10.4326,10.5691,4.1607,4.2151,0.26567,0.26915,0.04450,0.04508,2.7720,2.8082,0.06790,0.06879,5.1225,5.1895,25.4475,None,0.01519,0.01539,10.9938,11.1377,5.0883,5.1548
2023-02-06,18.8092,18.8430,12.9695,13.0541,2.7183,2.7316,20.2662,20.3028,22.6219,22.7399,20.2816,20.4118,1.7695,1.7878,13.9935,14.0566,61.1916,61.9923,1.8297,1.8420,5.0127,5.0218,14.2209,14.3150,10.3042,10.4391,4.1093,4.1631,0.26494,0.26841,0.04453,0.04512,2.7581,2.7942,0.06803,0.06892,5.1263,5.1934,25.2714,None,0.01489,0.01509,11.0022,11.1462,5.0922,5.1588
2023-02-07,18.8087,18.8426,13.0074,13.0922,2.7048,2.7181,20.1606,20.1969,22.5558,22.6734,20.2506,20.3806,1.7634,1.7816,13.9946,14.0578,61.1641,61.9644,1.8132,1.8254,5.0131,5.0221,14.2135,14.3076,10.2496,10.3837,4.0901,4.1436,0.26374,0.26719,0.04453,0.04511,2.7561,2.7921,0.06789,0.06878,5.1207,5.1877,25.2230,None,0.01485,0.01504,11.0019,11.1459,5.0921,5.1587
2023-02-08,18.8100,18.8439,13.0971,13.1825,2.7116,2.7250,20.2127,20.2492,22.6979,22.8162,20.4111,20.5422,1.7772,1.7956,14.0439,14.1073,61.2140,62.0150,1.8294,1.8417,5.0133,5.0224,14.3373,14.4323,10.2766,10.4111,4.1046,4.1583,0.26118,0.26460,0.04453,0.04512,2.7573,2.7934,0.06861,0.06951,5.1272,5.1942,25.2729,None,0.01485,0.01505,11.0027,11.1467,5.0924,5.1590
2023-02-09,18.8109,18.8448,13.0852,13.1705,2.7145,2.7279,20.2313,20.2677,22.7719,22.8906,20.4269,20.5581,1.7927,1.8112,14.0075,14.0707,61.1999,62.0007,1.8411,1.8535,5.0128,5.0218,14.3249,14.4197,10.2863,10.4209,4.1125,4.1663,0.25676,0.26012,0.04454,0.04512,2.7587,2.7948,0.06927,0.07018,5.1262,5.1933,25.2862,None,0.01486,0.01505,11.0032,11.1472,5.0926,5.1592
2023-02-10,18.8112,18.8451,13.0145,13.0994,2.7048,2.7181,20.1664,20.2027,22.7478,22.8664,20.3479,20.4785,1.8066,1.8253,13.9766,14.0397,61.1838,61.9844,1.8460,1.8584,5.0127,5.0218,14.3428,14.4378,10.2526,10.3867,4.0947,4.1482,0.25692,0.26029,0.04454,0.04512,2.7493,2.7853,0.06959,0.07050,5.1288,5.1959,25.2522,None,0.01479,0.01499,11.0034,11.1474,5.0927,5.1593
2023-02-13,18.8184,18.8523,13.0006,13.0854,2.6932,2.7064,20.0922,20.1284,22.6375,22.7556,20.3277,20.4583,1.7925,1.8110,14.0667,14.1302,61.1239,61.9237,1.8482,1.8606,5.0149,5.0239,14.1734,14.2673,10.2160,10.3497,4.0767,4.1300,0.25428,0.25761,0.04455,0.04514,2.7411,2.7769,0.06985,0.07076,5.1084,5.1752,25.1877,None,0.01466,0.01485,10.9397,11.0828,5.0947,5.1613
2023-02-14,18.8225,18.8564,13.0818,13.1671,2.7113,2.7246,20.2332,20.2697,22.8764,22.9957,20.4620,20.5934,1.8148,1.8336,14.0893,14.1529,61.1869,61.9876,1.8610,1.8735,5.0165,5.0255,14.2153,14.3095,10.2865,10.4211,4.1052,4.1589,0.25352,0.25684,0.04456,0.04515,2.7461,2.7820,0.07018,0.07110,5.1192,5.1862,25.2733,None,0.01476,0.01495,11.0100,11.1541,5.0957,5.1624
2023-02-15,18.8282,18.8621,12.9686,13.0531,2.7031,2.7164,20.1746,20.2109,22.7214,22.8399,20.3462,20.4769,1.8032,1.8218,14.0407,14.1040,61.1422,61.9422,1.8432,1.8556,5.0185,5.0275,14.0816,14.1748,10.2575,10.3918,4.0935,4.1470,0.25253,0.25584,0.04458,0.04516,2.7363,2.7721,0.07068,0.07160,5.1291,5.1963,25.2133,None,0.01459,0.01478,11.0133,11.1574,5.0973,5.1640
2023-02-16,18.8320,18.8659,12.9976,13.0824,2.7012,2.7144,20.1579,20.1942,22.6535,22.7716,20.3680,20.4988,1.8020,1.8207,14.0533,14.1167,61.1422,61.9422,1.8420,1.8544,5.0212,5.0303,14.0348,14.1277,10.2491,10.3832,4.0909,4.1445,0.25041,0.25369,0.04459,0.04517,2.7313,2.7671,0.07087,0.07179,5.1249,5.1920,25.1919,None,0.01457,0.01476,11.0155,11.1597,5.0983,5.1650
2023-02-17,18.8360,18.8700,12.8322,12.9159,2.6863,2.6995,20.0376,20.0737,22.4479,22.5649,20.1766,20.3062,1.7824,1.8009,13.9229,13.9857,61.0690,61.8681,1.8191,1.8313,5.0220,5.0310,13.9315,14.0237,10.1871,10.3204,4.0624,4.1155,0.25075,0.25403,0.04460,0.04518,2.7221,2.7577,0.07130,0.07223,5.1252,5.1922,25.1084,None,0.01440,0.01459,11.0179,11.1621,5.0995,5.1663
2023-02-20,18.8438,18.8777,12.9765,13.0611,2.7008,2.7140,20.1432,20.1795,22.6350,22.7530,20.3603,20.4911,1.8061,1.8248,13.9768,14.0399,61.1579,61.9581,1.8322,1.8445,5.0244,5.0334,14.0164,14.1093,10.2413,10.3753,4.0746,4.1280,0.25297,0.25628,0.04461,0.04520,2.7318,2.7675,0.07175,0.07269,5.1284,5.1955,25.1898,None,0.01446,0.01465,11.0224,11.1667,5.1017,5.1685
2023-02-21,18.8464,18.8803,12.9411,13.0255,2.6943,2.7076,20.0950,20.1312,22.6846,22.8029,20.3298,20.4603,1.8141,1.8328,13.9729,14.0359,61.1351,61.9350,1.8290,1.8413,5.0246,5.0336,13.9678,14.0603,10.2165,10.3502,4.0631,4.1162,0.25043,0.25371,0.04462,0.04520,2.7260,2.7616,0.07139,0.07233,5.1359,5.2031,25.1642,None,0.01443,0.01462,11.0240,11.1682,5.1022,5.1690
2023-02-22,18.8506,18.8846,12.8315,12.9152,2.6902,2.7034,20.0599,20.0960,22.7526,22.8712,20.2823,20.4125,1.8098,1.8285,13.8946,13.9572,61.1419,61.9419,1.8226,1.8349,5.0250,5.0340,13.9471,14.0395,10.1989,10.3324,4.0507,4.1037,0.25059,0.25386,0.04463,0.04521,2.7184,2.7540,0.07179,0.07272,5.1333,5.2004,25.1480,None,0.01436,0.01455,11.0265,11.1707,5.1034,5.1702
2023-02-23,18.8548,18.8887,12.8373,12.9210,2.6822,2.6954,19.9977,20.0337,22.6683,22.7865,20.1898,20.3195,1.8015,1.8201,13.9158,13.9786,61.1054,61.9050,1.8192,1.8314,5.0257,5.0347,13.9448,14.0372,10.1676,10.3007,4.0456,4.0986,0.24994,0.25321,0.04464,0.04522,2.7194,2.7550,0.07217,0.07312,5.1308,5.1979,25.1210,None,0.01445,0.01464,11.0289,11.1732,5.1046,5.1714
2023-02-24,18.8567,18.8906,12.7660,12.8493,2.6779,2.6910,19.9653,20.0012,22.6160,22.7339,20.1209,20.2501,1.8034,1.8220,13.8789,13.9415,61.0916,61.8910,1.8230,1.8353,5.0258,5.0348,13.9280,14.0202,10.1507,10.2836,4.0361,4.0889,0.24812,0.25136,0.04465,0.04523,2.7026,2.7380,0.07229,0.07323,5.1375,5.2048,25.0849,None,0.01434,0.01453,11.0300,11.1743,5.1052,5.1720
2023-02-27,18.8632,18.8972,12.6351,12.7175,2.6703,2.6835,19.9061,19.9419,22.5272,22.6447,19.9934,20.1218,1.7904,1.8089,13.8499,13.9124,61.0404,61.8391,1.8127,1.8249,5.0263,5.0353,13.8061,13.8975,10.1208,10.2532,4.0238,4.0764,0.24849,0.25174,0.04466,0.04525,2.6951,2.7304,0.07244,0.07339,5.1379,5.2051,25.0346,None,0.01419,0.01438,11.0338,11.1782,5.1070,5.1738
2023-02-28,18.8647,18.8986,12.6549,12.7374,2.6838,2.6970,20.0042,20.0403,22.7381,22.8567,20.0692,20.1981,1.8038,1.8224,13.8710,13.9336,61.1030,61.9025,1.8190,1.8312,5.0268,5.0358,13.7694,13.8606,10.1711,10.3042,4.0427,4.0956,0.25060,0.25388,0.04466,0.04525,2.7036,2.7390,0.07182,0.07276,5.1394,5.2067,25.0937,None,0.01418,0.01436,11.0347,11.1791,5.1074,5.1743
2023-03-01,18.8652,18.8991,12.7365,12.8195,2.6939,2.7071,20.0845,20.1207,22.7194,22.8379,20.0674,20.1963,1.8052,1.8239,13.8511,13.9135,61.1359,61.9359,1.8231,1.8353,5.0269,5.0359,13.8551,13.9468,10.2116,10.3452,4.0552,4.1083,0.24941,0.25267,0.04467,0.04525,2.7262,2.7619,0.07068,0.07160,5.1366,5.2038,25.1591,None,0.01434,0.01453,11.0349,11.1793,5.1074,5.1743
2023-03-02,18.8670,18.9010,12.6753,12.7579,2.6908,2.7040,20.0545,20.0906,22.5599,22.6775,19.9857,20.1140,1.7919,1.8105,13.8399,13.9024,61.1063,61.9059,1.8041,1.8162,5.0272,5.0363,13.7778,13.8690,10.1962,10.3296,4.0517,4.1047,0.24856,0.25182,0.04467,0.04525,2.7179,2.7534,0.06726,0.06814,5.1368,5.2040,25.1163,None,0.01430,0.01448,11.0360,11.1804,5.1080,5.1748
2023-03-03,18.8587,18.8927,12.7119,12.7948,2.6857,2.6989,20.0195,20.0555,22.5637,22.6813,20.0465,20.1752,1.7898,1.8083,13.8803,13.9429,61.0810,61.8803,1.8053,1.8175,5.0248,5.0339,13.8036,13.8950,10.1788,10.3120,4.0448,4.0977,0.24857,0.25182,0.04465,0.04523,2.7169,2.7524,0.06766,0.06854,5.1397,5.2070,25.1011,None,0.01440,0.01459,11.0312,11.1755,5.1058,5.1726
2023-03-06,18.8801,18.9141,12.6931,12.7758,2.6944,2.7077,20.0857,20.1219,22.6592,22.7773,20.1583,20.2878,1.7935,1.8121,13.8637,13.9262,61.1704,61.9708,1.8062,1.8184,5.0306,5.0397,13.8569,13.9486,10.2120,10.3456,4.0586,4.1117,0.24868,0.25194,0.04470,0.04529,2.7110,2.7465,0.06835,0.06925,5.1427,5.2100,25.1467,None,0.01446,0.01465,11.0437,11.1882,5.1116,5.1785
2023-03-07,18.8907,18.9247,12.5973,12.6795,2.7037,2.7170,20.1549,20.1913,22.6700,22.7882,20.2283,20.3582,1.7951,1.8137,13.8433,13.9057,61.2277,62.0288,1.8023,1.8144,5.0329,5.0419,13.8698,13.9617,10.2459,10.3800,4.0718,4.1250,0.24896,0.25222,0.04473,0.04531,2.7099,2.7453,0.06770,0.06859,5.1478,5.2152,25.1801,None,0.01442,0.01461,11.0499,11.1945,5.1145,5.1814
2023-03-08,18.9135,18.9476,12.4523,12.5335,2.6740,2.6872,19.9323,19.9682,22.3432,22.4597,20.0157,20.1442,1.7540,1.7721,13.7278,13.7897,61.1773,61.9778,1.7656,1.7775,5.0380,5.0471,13.7223,13.8131,10.1338,10.2664,4.0302,4.0829,0.24703,0.25026,0.04478,0.04537,2.6997,2.7350,0.06750,0.06838,5.1408,5.2080,25.0524,None,0.01425,0.01444,11.0632,11.2080,5.1208,5.1878
2023-03-09,18.9295,18.9636,12.4891,12.5705,2.6823,2.6954,19.9895,20.0256,22.4306,22.5476,20.1267,20.2560,1.7613,1.7795,13.7023,13.7641,61.2287,62.0299,1.7712,1.7831,5.0423,5.0514,13.8432,13.9349,10.1582,10.2911,4.0452,4.0981,0.24801,0.25126,0.04482,0.04540,2.7021,2.7374,0.06747,0.06835,5.1547,5.2222,25.1091,None,0.01424,0.01443,11.0726,11.2175,5.1252,5.1922
2023-03-10,18.9374,18.9716,12.4443,12.5254,2.6899,2.7032,20.0511,20.0872,22.6168,22.7347,20.3223,20.4528,1.7544,1.7726,13.6637,13.7254,61.2818,62.0837,1.7676,1.7795,5.0443,5.0534,13.8184,13.9099,10.2003,10.3337,4.0581,4.1112,0.24779,0.25104,0.04484,0.04542,2.7062,2.7416,0.06719,0.06807,5.1615,5.2291,25.1530,None,0.01425,0.01444,11.0772,11.2222,5.1273,5.1944
2023-03-13,18.9494,18.9835,12.5667,12.6486,2.7178,2.7312,20.2645,20.3010,22.8667,22.9859,20.6588,20.7915,1.7677,1.7860,13.7527,13.8148,61.4341,62.2380,1.7852,1.7972,5.0479,5.0570,14.1274,14.2209,10.3029,10.4377,4.0995,4.1532,0.24960,0.25287,0.04486,0.04545,2.7351,2.7709,0.06720,0.06808,5.1505,5.2179,25.3337,None,0.01445,0.01463,11.0850,11.2301,5.1306,5.1977
2023-03-14,18.9514,18.9855,12.5916,12.6737,2.7212,2.7346,20.2927,20.3292,23.0070,23.1269,20.7343,20.8674,1.7794,1.7979,13.7941,13.8564,61.4243,62.2280,1.7820,1.7940,5.0472,5.0563,14.1161,14.2095,10.3174,10.4524,4.0984,4.1520,0.25063,0.25391,0.04487,0.04546,2.7411,2.7770,0.06728,0.06816,5.1583,5.2258,25.3619,None,0.01439,0.01458,11.0854,11.2305,5.1310,5.1982
2023-03-15,18.9583,18.9924,12.5997,12.6818,2.7157,2.7290,20.2523,20.2888,22.9391,23.0587,20.6025,20.7348,1.7995,1.8182,13.8043,13.8665,61.4533,62.2574,1.7834,1.7954,5.0479,5.0570,14.0859,14.1792,10.2958,10.4305,4.0922,4.1457,0.24906,0.25231,0.04489,0.04547,2.7326,2.7683,0.06666,0.06753,5.1545,5.2220,25.3318,None,0.01438,0.01457,11.0894,11.2345,5.1330,5.2001
2023-03-16,18.9756,19.0098,12.5881,12.6702,2.7007,2.7140,20.1420,20.1783,22.8640,22.9832,20.4186,20.5497,1.7891,1.8077,13.7882,13.8504,61.4617,62.2659,1.7612,1.7731,5.0523,5.0614,14.2470,14.3414,10.2408,10.3748,4.0719,4.1252,0.24736,0.25060,0.04493,0.04551,2.7348,2.7705,0.06725,0.06813,5.1663,5.2339,25.3186,None,0.01439,0.01457,11.0766,11.2216,5.1378,5.2050
2023-03-17,18.9785,19.0127,12.6919,12.7746,2.7094,2.7227,20.2077,20.2441,23.0089,23.1289,20.4471,20.5784,1.8039,1.8226,13.8336,13.8959,61.5000,62.3048,1.7707,1.7826,5.0526,5.0617,14.2348,14.3291,10.2739,10.4083,4.0851,4.1385,0.24651,0.24974,0.04493,0.04552,2.7427,2.7786,0.06703,0.06791,5.1706,5.2383,25.3637,None,0.01445,0.01464,11.1013,11.2465,5.1385,5.2057
2023-03-20,18.9919,19.0261,12.6699,12.7525,2.7192,2.7326,20.2753,20.3118,23.1416,23.2623,20.4233,20.5544,1.8030,1.8216,13.8255,13.8878,61.5971,62.4031,1.7682,1.7801,5.0558,5.0649,14.4518,14.5475,10.3076,10.4425,4.0958,4.1494,0.24475,0.24796,0.04497,0.04555,2.7426,2.7785,0.06668,0.06755,5.1587,5.2262,25.4367,None,0.01442,0.01460,11.1091,11.2545,5.1421,5.2094
2023-03-21,19.0014,19.0357,12.6669,12.7495,2.7368,2.7502,20.4094,20.4462,23.2310,23.3521,20.4373,20.5686,1.8278,1.8467,13.8777,13.9403,61.6125,62.4187,1.7879,1.7999,5.0572,5.0663,14.3521,14.4471,10.3769,10.5127,4.1231,4.1770,0.24518,0.24839,0.04499,0.04558,2.7489,2.7849,0.06683,0.06770,5.1571,5.2246,25.4932,None,0.01446,0.01465,11.1147,11.2601,5.1448,5.2121
2023-03-22,19.0165,19.0508,12.6991,12.7819,2.7489,2.7624,20.5019,20.5388,23.2871,23.4085,20.5685,20.7006,1.8323,1.8512,13.8574,13.9199,61.7007,62.5081,1.8015,1.8136,5.0623,5.0714,14.3056,14.4003,10.4238,10.5602,4.1410,4.1952,0.24510,0.24831,0.04502,0.04561,2.7460,2.7820,0.06681,0.06768,5.1523,5.2197,25.5316,None,0.01446,0.01465,11.1235,11.2690,5.1490,5.2164
2023-03-23,19.0223,19.0566,12.7694,12.8527,2.7781,2.7918,20.7220,20.7593,23.3789,23.5008,20.7257,20.8588,1.8445,1.8636,13.8941,13.9567,61.8104,62.6192,1.8298,1.8421,5.0641,5.0732,14.4744,14.5702,10.5349,10.6728,4.1871,4.2419,0.24788,0.25112,0.04504,0.04563,2.7706,2.8069,0.06684,0.06772,5.1827,5.2505,25.6748,None,0.01474,0.01493,11.1269,11.2725,5.1506,5.2180
2023-03-24,19.0371,19.0714,12.6495,12.7320,2.7477,2.7612,20.5055,20.5424,23.2563,23.3776,20.6727,20.8055,1.8239,1.8428,13.8209,13.8832,61.8461,62.6554,1.8115,1.8237,5.0677,5.0768,14.6011,14.6977,10.4247,10.5611,4.1399,4.1940,0.24773,0.25097,0.04507,0.04566,2.7562,2.7923,0.06692,0.06780,5.1998,5.2678,25.5935,None,0.01457,0.01476,11.1355,11.2812,5.1546,5.2220
2023-03-27,19.0680,19.1023,12.6442,12.7266,2.7501,2.7636,20.5252,20.5622,23.3261,23.4477,20.7477,20.8809,1.8238,1.8427,13.8731,13.9357,61.8679,62.6775,1.8072,1.8193,5.0760,5.0851,14.4896,14.5855,10.4355,10.5720,4.1332,4.1873,0.24742,0.25066,0.04515,0.04574,2.7552,2.7913,0.06693,0.06780,5.1716,5.2393,25.6083,None,0.01458,0.01477,11.1536,11.2995,5.1632,5.2307
2023-03-28,19.0839,19.1183,12.7138,12.7967,2.7666,2.7802,20.6467,20.6839,23.4483,23.5706,20.7529,20.8862,1.8348,1.8538,13.9478,14.0107,61.9548,62.7655,1.8237,1.8360,5.0811,5.0902,14.5348,14.6310,10.4968,10.6342,4.1502,4.2045,0.24784,0.25108,0.04518,0.04577,2.7571,2.7932,0.06694,0.06782,5.1721,5.2397,25.6810,None,0.01460,0.01479,11.1629,11.3090,5.1673,5.2349
2023-03-29,19.1070,19.1415,12.7247,12.8077,2.7767,2.7903,20.7201,20.7575,23.5295,23.6522,20.7376,20.8708,1.8308,1.8497,14.0316,14.0949,61.9969,62.8081,1.8336,1.8459,5.0882,5.0973,14.4468,14.5425,10.5347,10.6726,4.1626,4.2171,0.24678,0.25001,0.04524,0.04583,2.7588,2.7949,0.06723,0.06811,5.1763,5.2441,25.7185,None,0.01459,0.01478,11.1764,11.3227,5.1737,5.2414
2023-03-30,19.1460,19.1804,12.8046,12.8881,2.7883,2.8020,20.8021,20.8396,23.5943,23.7174,20.8521,20.9859,1.8314,1.8504,14.1182,14.1819,62.0825,62.8949,1.8309,1.8432,5.1000,5.1092,14.4100,14.5054,10.5765,10.7149,4.1798,4.2345,0.24691,0.25014,0.04533,0.04592,2.7674,2.8036,0.06729,0.06817,5.2084,5.2766,25.7814,None,0.01465,0.01485,11.1992,11.3457,5.1840,5.2518
2023-03-31,19.1532,19.1878,12.7845,12.8679,2.7941,2.8079,20.8450,20.8825,23.6602,23.7836,20.8615,20.9955,1.8413,1.8604,14.1179,14.1815,62.0809,62.8932,1.8317,1.8440,5.1025,5.1117,14.3356,14.4306,10.5976,10.7363,4.1875,4.2423,0.24650,0.24972,0.04535,0.04594,2.7716,2.8079,0.06714,0.06802,5.2039,5.2719,25.8016,None,0.01460,0.01479,11.2035,11.3501,5.1859,5.2537
2023-04-03,19.1788,19.2133,12.8443,12.9280,2.7887,2.8024,20.8074,20.8448,23.6298,23.7530,20.8648,20.9988,1.8391,1.8581,14.2048,14.2689,62.1295,62.9425,1.8391,1.8515,5.1119,5.1211,14.3476,14.4426,10.5788,10.7172,4.1874,4.2422,0.24503,0.24823,0.04541,0.04600,2.7689,2.8051,0.06693,0.06781,5.2065,5.2746,25.7985,None,0.01449,0.01468,11.2184,11.3652,5.1928,5.2608
2023-04-04,19.2001,19.2347,12.9397,13.0241,2.8095,2.8233,20.9597,20.9974,23.9162,24.0409,21.0014,21.1363,1.8490,1.8682,14.2842,14.3487,62.2549,63.0695,1.8624,1.8749,5.1189,5.1282,14.4184,14.5139,10.6567,10.7961,4.2234,4.2787,0.24040,0.24354,0.04546,0.04605,2.7745,2.8108,0.06658,0.06745,5.2224,5.2908,25.9069,None,0.01452,0.01471,11.1720,11.3182,5.1988,5.2668
2023-04-05,19.2266,19.2612,12.8533,12.9371,2.8212,2.8350,21.0501,21.0880,23.9562,24.0811,21.1923,21.3283,1.8545,1.8737,14.2585,14.3228,62.3197,63.1351,1.8450,1.8574,5.1253,5.1345,14.5831,14.6797,10.7021,10.8421,4.2445,4.3001,0.24064,0.24379,0.04552,0.04612,2.7790,2.8153,0.06641,0.06728,5.2291,5.2975,25.9864,None,0.01457,0.01476,11.2464,11.3935,5.2059,5.2740
2023-04-06,19.2361,19.2708,12.8574,12.9412,2.8112,2.8250,20.9782,21.0160,23.9405,24.0653,21.2004,21.3365,1.8373,1.8563,14.2599,14.3242,62.3455,63.1613,1.8392,1.8516,5.1275,5.1367,14.6031,14.6998,10.6651,10.8046,4.2262,4.2815,0.23733,0.24044,0.04554,0.04614,2.7814,2.8178,0.06639,0.06726,5.2107,5.2789,25.9691,None,0.01450,0.01469,11.2519,11.3992,5.2085,5.2766
2023-04-07,19.2332,19.2679,12.8180,12.9016,2.8135,2.8273,20.9964,21.0342,23.8846,24.0091,21.2261,21.3624,1.8359,1.8549,14.2250,14.2892,62.3344,63.1501,1.8318,1.8441,5.1266,5.1358,14.5639,14.6604,10.6748,10.8145,4.2283,4.2836,0.23250,0.23554,0.04554,0.04613,2.7834,2.8198,0.06810,0.06899,5.2320,5.3004,25.9666,None,0.01452,0.01471,11.2502,11.3974,5.2076,5.2757
2023-04-10,19.2380,19.2727,12.7992,12.8827,2.8117,2.8255,20.9810,21.0188,23.8632,23.9876,21.1842,21.3202,1.8305,1.8495,14.2350,14.2992,62.3638,63.1799,1.8313,1.8437,5.1279,5.1372,14.5019,14.5979,10.6673,10.8068,4.2296,4.2849,0.23439,0.23745,0.04555,0.04614,2.7826,2.8190,0.06671,0.06758,5.2302,5.2987,25.9527,None,0.01450,0.01469,11.1845,11.3308,5.2090,5.2772
2023-04-11,19.2619,19.2966,12.8042,12.8877,2.8147,2.8285,21.0043,21.0421,23.9055,24.0301,21.2366,21.3730,1.8317,1.8507,14.2481,14.3123,62.4878,63.3055,1.8228,1.8350,5.1343,5.1436,14.4272,14.5228,10.6790,10.8187,4.2334,4.2888,0.23341,0.23647,0.04560,0.04620,2.7819,2.8183,0.06633,0.06719,5.2425,5.3111,25.9677,None,0.01448,0.01467,11.2670,11.4144,5.2156,5.2838
2023-04-12,19.2885,19.3232,12.8250,12.9087,2.8240,2.8379,21.0741,21.1120,23.9115,24.0361,21.3242,21.4611,1.8477,1.8668,14.3045,14.3690,62.5932,63.4123,1.8264,1.8387,5.1420,5.1512,14.3856,14.4809,10.7144,10.8546,4.2434,4.2989,0.23359,0.23665,0.04567,0.04627,2.7864,2.8229,0.06643,0.06730,5.2463,5.3150,26.0091,None,0.01446,0.01465,11.2826,11.4302,5.2229,5.2913
2023-04-13,19.3070,19.3418,12.9555,13.0400,2.8476,2.8616,21.2512,21.2895,24.1010,24.2267,21.5895,21.7282,1.8592,1.8785,14.3846,14.4495,62.7094,63.5299,1.8491,1.8615,5.1470,5.1562,14.4616,14.5574,10.8045,10.9459,4.2757,4.3316,0.23509,0.23817,0.04571,0.04631,2.7922,2.8288,0.06768,0.06857,5.2542,5.3229,26.1182,None,0.01465,0.01485,11.2934,11.4412,5.2279,5.2963
2023-04-14,19.3363,19.3712,13.0673,13.1525,2.8659,2.8800,21.3873,21.4258,24.1549,24.2808,21.7242,21.8637,1.8774,1.8968,14.4946,14.5600,62.8443,63.6666,1.8705,1.8831,5.1549,5.1642,14.5622,14.6587,10.8738,11.0161,4.3046,4.3609,0.23599,0.23907,0.04578,0.04638,2.8073,2.8440,0.06803,0.06892,5.2518,5.3205,26.2206,None,0.01478,0.01497,11.3106,11.4586,5.2359,5.3045
2023-04-17,19.3542,19.3890,12.9487,13.0331,2.8479,2.8618,21.2519,21.2901,23.9732,24.0981,21.5999,21.7386,1.8653,1.8847,14.4668,14.5321,62.8477,63.6701,1.8596,1.8721,5.1599,5.1692,14.4108,14.5062,10.8186,10.9601,4.2751,4.3311,0.23575,0.23884,0.04582,0.04642,2.8016,2.8382,0.06849,0.06939,5.2679,5.3369,26.1388,None,0.01466,0.01485,11.3210,11.4691,5.2407,5.3093
2023-04-18,19.3755,19.4104,13.0208,13.1057,2.8478,2.8618,21.2554,21.2937,24.0466,24.1720,21.5628,21.7013,1.8723,1.8917,14.4687,14.5339,62.8892,63.7121,1.8490,1.8615,5.1659,5.1752,14.4108,14.5062,10.8063,10.9477,4.2806,4.3366,0.23613,0.23922,0.04587,0.04647,2.8020,2.8387,0.06790,0.06879,5.2789,5.3480,26.1589,None,0.01462,0.01482,11.3335,11.4818,5.2468,5.3154
2023-04-19,19.3806,19.4155,12.9683,13.0529,2.8424,2.8563,21.2121,21.2503,24.0516,24.1769,21.5135,21.6517,1.8662,1.8855,14.4167,14.4817,62.8551,63.6776,1.8352,1.8475,5.1668,5.1761,14.3476,14.4426,10.7845,10.9256,4.2746,4.3306,0.23585,0.23894,0.04589,0.04649,2.7948,2.8314,0.06842,0.06931,5.2823,5.3514,26.1296,None,0.01446,0.01465,11.3365,11.4848,5.2479,5.3165
2023-04-24,19.3853,19.4202,12.9210,13.0053,2.8564,2.8705,21.3204,21.3588,24.0696,24.1951,21.7235,21.8630,1.8747,1.8941,14.2938,14.3583,62.9271,63.7505,1.8258,1.8380,5.1679,5.1772,14.3898,14.4851,10.8396,10.9814,4.2997,4.3560,0.23702,0.24012,0.04590,0.04650,2.7954,2.8320,0.06874,0.06964,5.2826,5.3517,26.1806,None,0.01444,0.01463,11.3392,11.4876,5.2494,5.3181
2023-04-25,19.3937,19.4286,12.8931,12.9771,2.8657,2.8798,21.3950,21.4335,24.1257,24.2515,21.8005,21.9405,1.8828,1.9023,14.2659,14.3302,62.9847,63.8089,1.8303,1.8426,5.1701,5.1794,14.4230,14.5185,10.8780,11.0203,4.3108,4.3672,0.23672,0.23982,0.04592,0.04652,2.7878,2.8243,0.06801,0.06890,5.2713,5.3403,26.2141,None,0.01442,0.01461,11.3441,11.4925,5.2515,5.3202
